,0
9242,0.9330972
9243,0.91482264
9244,0.9035028
9245,0.99527067
9246,0.9875146
9247,0.9676751
9248,0.82301015
9249,0.9447735
9250,0.93555623
9251,0.9765113
9252,0.98682773
9253,0.89872545
9254,0.8251423
9255,0.98435056
9256,0.8774442
9257,0.99190724
9258,0.96868336
9259,0.984039
9260,0.8890037
9261,0.96135455
9262,0.9443118
9263,0.8396647
9264,0.92857796
9265,0.93519497
9266,0.7866564
9267,0.9089972
9268,0.9738393
9269,0.9070005
9270,0.91139954
9271,0.9690035
9272,0.99619746
9273,0.98469454
9274,0.82574344
9275,0.97368515
9276,0.9874128
9277,0.9802679
9278,0.9819724
9279,0.97634196
9280,0.9939295
9281,0.94908476
9282,0.9953837
9283,0.9626763
9284,0.98122406
9285,0.95440376
9286,0.9170214
9287,0.90729225
9288,0.9649196
9289,0.9312042
9290,0.9863235
9291,0.9252935
9292,0.98692673
9293,0.9117991
9294,0.81380665
9295,0.88156515
9296,0.97183424
9297,0.96442664
9298,0.9891649
9299,0.9594536
9300,0.8544644
9301,0.76711303
9302,0.9415498
9303,0.97909355
9304,0.83196974
9305,0.7728093
9306,0.9952969
9307,0.9955693
9308,0.94705546
9309,0.9872803
9310,0.9740484
9311,0.97109115
9312,0.9706078
9313,0.8411317
9314,0.98276925
9315,0.9965314
9316,0.9527018
9317,0.99506515
9318,0.88513523
9319,0.9944845
9320,0.8255761
9321,0.968422
9322,0.95586574
9323,0.98180115
9324,0.9718722
9325,0.9662593
9326,0.9318497
9327,0.930132
9328,0.91468745
9329,0.87641126
9330,0.99112165
9331,0.97254264
9332,0.85187066
9333,0.80564874
9334,0.9956519
9335,0.98915
9336,0.976832
9337,0.97352695
9338,0.93752813
9339,0.94099015
9340,0.98580754
9341,0.9585186
9342,0.9819619
9343,0.85164356
9344,0.85446095
9345,0.8840414
9346,0.96498704
9347,0.9808383
9348,0.8055408
9349,0.9697871
9350,0.8596628
9351,0.9948146
9352,0.9819671
9353,0.830354
9354,0.9622698
9355,0.9863154
9356,0.97800374
9357,0.9819869
9358,0.9596464
9359,0.96977544
9360,0.98654824
9361,0.9898155
9362,0.9690203
9363,0.9923132
9364,0.85994
9365,0.925173
9366,0.9898177
9367,0.9164362
9368,0.99486107
9369,0.93980896
9370,0.95976245
9371,0.98410714
9372,0.8759249
9373,0.7714338
9374,0.9741519
9375,0.76617265
9376,0.9121198
9377,0.67785126
9378,0.9714157
9379,0.8486326
9380,0.9062489
9381,0.9001227
9382,0.8390755
9383,0.9406859
9384,0.9451701
9385,0.9566237
9386,0.93390924
9387,0.9112387
9388,0.81552076
9389,0.78217226
9390,0.9801159
9391,0.9679097
9392,0.8633398
9393,0.96339566
9394,0.83713657
9395,0.87345994
9396,0.9561331
9397,0.9722012
9398,0.9744776
9399,0.96372354
9400,0.805434
9401,0.9176178
9402,0.9031105
9403,0.95639604
9404,0.99028474
9405,0.77495575
9406,0.8398046
9407,0.975742
9408,0.9588624
9409,0.8516923
9410,0.9507884
9411,0.9690531
9412,0.9731611
9413,0.93878895
9414,0.9222774
9415,0.94934756
9416,0.83953065
9417,0.8822868
9418,0.96612304
9419,0.88849545
9420,0.93973905
9421,0.8191325
9422,0.9473729
9423,0.79801726
9424,0.933109
9425,0.9228165
9426,0.91056025
9427,0.9449496
9428,0.8022219
9429,0.6916049
9430,0.8369455
9431,0.980778
9432,0.98779386
9433,0.9057878
9434,0.6458581
9435,0.90454817
9436,0.92644924
9437,0.9365947
9438,0.9556915
9439,0.8786371
9440,0.8588289
9441,0.89567345
9442,0.9681036
9443,0.9854429
9444,0.97839844
9445,0.8512193
9446,0.9539628
9447,0.98801607
9448,0.7986419
9449,0.96319216
9450,0.8666856
9451,0.95586246
9452,0.9821936
9453,0.9535385
9454,0.9807113
9455,0.9827184
9456,0.89835894
9457,0.78211564
9458,0.97474355
9459,0.86815226
9460,0.8718686
9461,0.97259676
9462,0.9440908
9463,0.9685292
9464,0.77534616
9465,0.9859439
9466,0.92052865
9467,0.8732095
9468,0.7727269
9469,0.9283009
9470,0.7196118
9471,0.82779115
9472,0.9086408
9473,0.9846561
9474,0.8096168
9475,0.88441676
9476,0.8244658
9477,0.95284456
9478,0.8850743
9479,0.9277803
9480,0.9207127
9481,0.92152804
9482,0.8396266
9483,0.9626763
9484,0.97364736
9485,0.97068864
9486,0.8847899
9487,0.9831405
9488,0.91999626
9489,0.9146547
9490,0.8772903
9491,0.97178674
9492,0.9800525
9493,0.91666424
9494,0.90811366
9495,0.69043905
9496,0.771924
9497,0.9538835
9498,0.88198054
9499,0.8649054
9500,0.8803565
9501,0.8523712
9502,0.81138796
9503,0.9188523
9504,0.972645
9505,0.9112958
9506,0.9229842
9507,0.8673018
9508,0.91309136
9509,0.69625425
9510,0.7239476
9511,0.94155943
9512,0.92811215
9513,0.7745759
9514,0.94579005
9515,0.98313266
9516,0.8516039
9517,0.9528332
9518,0.9839452
9519,0.9441066
9520,0.7479732
9521,0.9971975
9522,0.5764727
9523,0.9846466
9524,0.6425069
9525,0.963803
9526,0.9930311
9527,0.99317014
9528,0.3761447
9529,0.9981001
9530,0.996856
9531,0.9895465
9532,0.99560803
9533,0.9304571
9534,0.99122506
9535,0.99687445
9536,0.99546766
9537,0.7743369
9538,0.8982385
9539,0.9949595
9540,0.9968527
9541,0.8767085
9542,0.96178335
9543,0.991981
9544,0.6839275
9545,0.8760315
9546,0.61189485
9547,0.7585891
9548,0.8363698
9549,0.97967565
9550,0.9910931
9551,0.98690087
9552,0.997695
9553,0.9747805
9554,0.9842052
9555,0.77992725
9556,0.9731958
9557,0.9687751
9558,0.7454923
9559,0.99391794
9560,0.96902823
9561,0.52335376
9562,0.94761884
9563,0.87734437
9564,0.96336746
9565,0.9830153
9566,0.9307746
9567,0.9913174
9568,0.9935701
9569,0.96205956
9570,0.2842478
9571,0.9575483
9572,0.3253124
9573,0.96676654
9574,0.978646
9575,0.98956686
9576,0.9985228
9577,0.9975116
9578,0.9878862
9579,0.95412934
9580,0.9445565
9581,0.70740175
9582,0.871293
9583,0.975099
9584,0.26462585
9585,0.9807457
9586,0.9984465
9587,0.9940328
9588,0.99863714
9589,0.9325127
9590,0.9188889
9591,0.98683214
9592,0.99573493
9593,0.89306986
9594,0.97195834
9595,0.754142
9596,0.976814
9597,0.69597226
9598,0.81350094
9599,0.99366647
9600,0.92525524
9601,0.9778061
9602,0.6818441
9603,0.7532449
9604,0.97603
9605,0.9971233
9606,0.99069315
9607,0.78803277
9608,0.9753576
9609,0.9771863
9610,0.64230984
9611,0.8480642
9612,0.9864912
9613,0.9998698
9614,0.41277912
9615,0.07520478
9616,0.87543
9617,0.09053205
9618,0.8422103
9619,0.06719198
9620,0.95929754
9621,0.9995479
9622,0.7888386
9623,0.9938903
9624,0.95719314
9625,0.99785763
9626,0.990871
9627,0.9961964
9628,0.9983346
9629,0.933393
9630,0.9864377
9631,0.77071774
9632,0.7971909
9633,0.63561726
9634,0.6868317
9635,0.6155142
9636,0.9109005
9637,0.98598355
9638,0.999514
9639,0.9570405
9640,0.9436669
9641,0.81034946
9642,0.99620986
9643,0.7388581
9644,0.99242544
9645,0.3748689
9646,0.9745632
9647,0.9485862
9648,0.59729224
9649,0.4268589
9650,0.47460106
9651,0.89111614
9652,0.85342485
9653,0.5576279
9654,0.9275767
9655,0.3371956
9656,0.75685847
9657,0.5625445
9658,0.97439826
9659,0.72372913
9660,0.9985044
9661,0.87981164
9662,0.9894131
9663,0.9861899
9664,0.48891643
9665,0.9592662
9666,0.90909976
9667,0.86947733
9668,0.9291379
9669,0.031295758
9670,0.97079325
9671,0.8868487
9672,0.98982704
9673,0.9591345
9674,0.9938791
9675,0.9891332
9676,0.08944992
9677,0.97112256
9678,0.99238586
9679,0.9084443
9680,0.69083375
9681,0.98659116
9682,0.9993375
9683,0.9160018
9684,0.9748673
9685,0.9439992
9686,0.5601996
9687,0.91057366
9688,0.9498269
9689,0.9315458
9690,0.21766846
9691,0.9727797
9692,0.7437486
9693,0.91927814
9694,0.9141933
9695,0.9943011
9696,0.37351933
9697,0.9999306
9698,0.9983151
9699,0.99619496
9700,0.5537532
9701,0.88077885
9702,0.9771459
9703,0.9856048
9704,0.71705854
9705,0.9796966
9706,0.99933976
9707,0.85857433
9708,0.9937552
9709,0.8052359
9710,0.9725539
9711,0.97565734
9712,0.41313952
9713,0.45357126
9714,0.9025162
9715,0.9156189
9716,0.9984824
9717,0.9533191
9718,0.55805856
9719,0.8190902
9720,0.63741654
9721,0.97803485
9722,0.96101296
9723,0.98607546
9724,0.9553086
9725,0.9841044
9726,0.8233125
9727,0.97600603
9728,0.7376761
9729,0.99876785
9730,0.97155094
9731,0.9993912
9732,0.9998204
9733,0.993216
9734,0.9853129
9735,0.99983716
9736,0.9741905
9737,0.9958567
9738,0.9805815
9739,0.99904126
9740,0.9891427
9741,0.99473107
9742,0.3580175
9743,0.9953708
9744,0.42029342
9745,0.99641114
9746,0.9966108
9747,0.93737245
9748,0.97771025
9749,0.76667553
9750,0.9945656
9751,0.96431524
9752,0.99817085
9753,0.7136605
9754,0.42885712
9755,0.08697062
9756,0.9877494
9757,0.9906238
9758,0.987357
9759,0.14794663
9760,0.22479114
9761,0.9840979
9762,0.994089
9763,0.25553012
9764,0.9973948
9765,0.07237483
9766,0.89832246
9767,0.93425727
9768,0.78448683
9769,0.9534071
9770,0.9911628
9771,0.99851006
9772,0.9984389
9773,0.9735579
9774,0.8750903
9775,0.9366461
9776,0.9917881
9777,0.73662806
9778,0.70801806
9779,0.9107702
9780,0.7852514
9781,0.9672134
9782,0.95906055
9783,0.99746263
9784,0.96884805
9785,0.8658932
9786,0.93381846
9787,0.7096745
9788,0.7917716
9789,0.14034227
9790,0.94770104
9791,0.99176335
9792,0.8665693
9793,0.987123
9794,0.9892931
9795,0.8280493
9796,0.9761763
9797,0.9874139
9798,0.98591787
9799,0.975894
9800,0.98517287
9801,0.99643874
9802,0.9558793
9803,0.9946067
9804,0.9689998
9805,0.98245645
9806,0.9971967
9807,0.97479486
9808,0.99772125
9809,0.9907646
9810,0.9972247
9811,0.99531144
9812,0.9844789
9813,0.99653876
9814,0.9996238
9815,0.28579816
9816,0.63425773
9817,0.98851854
9818,0.9892441
9819,0.86820436
9820,0.9836589
9821,0.8810233
9822,0.98317426
9823,0.9361969
9824,0.9397389
9825,0.98683494
9826,0.9777745
9827,0.99901223
9828,0.8963122
9829,0.9845679
9830,0.9135343
9831,0.9175547
9832,0.99428046
9833,0.9982961
9834,0.71165687
9835,0.9943311
9836,0.9739741
9837,0.20352432
9838,0.92949295
9839,0.8374024
9840,0.9772928
9841,0.91037494
9842,0.9964624
9843,0.9950572
9844,0.9967051
9845,0.99511504
9846,0.95605564
9847,0.7357193
9848,0.9971072
9849,0.9652461
9850,0.90160424
9851,0.8724847
9852,0.7329759
9853,0.94026476
9854,0.9273058
9855,0.98579735
9856,0.4410649
9857,0.991553
9858,0.24994333
9859,0.99183285
9860,0.9998128
9861,0.8110116
9862,0.5477333
9863,0.9883277
9864,0.24063717
9865,0.11206015
9866,0.17165902
9867,0.98766685
9868,0.18528357
9869,0.9316122
9870,0.6661339
9871,0.95940405
9872,0.9058474
9873,0.98326564
9874,0.94813323
9875,0.9913965
9876,0.9942688
9877,0.13542289
9878,0.9303912
9879,0.98617864
9880,0.87821394
9881,0.10480136
9882,0.9860648
9883,0.99611217
9884,0.99848574
9885,0.8151559
9886,0.61344904
9887,0.9054485
9888,0.97897243
9889,0.44867408
9890,0.19356729
9891,0.70374787
9892,0.9366923
9893,0.98337674
9894,0.31280762
9895,0.6833866
9896,0.4444254
9897,0.9876587
9898,0.29391515
9899,0.93152094
9900,0.83416903
9901,0.1347108
9902,0.95902467
9903,0.72193974
9904,0.08203252
9905,0.96587366
9906,0.9033089
9907,0.26233166
9908,0.9870036
9909,0.9260798
9910,0.8644534
9911,0.9854543
9912,0.94204307
9913,0.8138438
9914,0.9567765
9915,0.99907434
9916,0.36890122
9917,0.9966543
9918,0.8691043
9919,0.99574727
9920,0.9436034
9921,0.8583379
9922,0.8973391
9923,0.16512692
9924,0.77130157
9925,0.87787855
9926,0.99952614
9927,0.90417653
9928,0.47294337
9929,0.99515605
9930,0.95444787
9931,0.999183
9932,0.90380985
9933,0.14115456
9934,0.9902232
9935,0.8986812
9936,0.9539005
9937,0.9939042
9938,0.4543671
9939,0.98457575
9940,0.5709186
9941,0.9665995
9942,0.9856198
9943,0.9545056
9944,0.6170309
9945,0.9480063
9946,0.67941135
9947,0.41897264
9948,0.7597321
9949,0.92359656
9950,0.97735524
9951,0.97228074
9952,0.9991603
9953,0.9995771
9954,0.9916257
9955,0.9973531
9956,0.98232216
9957,0.87635064
9958,0.6635366
9959,0.9408779
9960,0.84862274
9961,0.98546773
9962,0.633378
9963,0.99101967
9964,0.99867344
9965,0.9973992
9966,0.97716355
9967,0.9737361
9968,0.94028324
9969,0.9985158
9970,0.98463374
9971,0.94738615
9972,0.9429742
9973,0.9945933
9974,0.99048233
9975,0.9437928
9976,0.8091253
9977,0.9986325
9978,0.9734904
9979,0.97449535
9980,0.5007846
9981,0.9978073
9982,0.9990345
9983,0.9992823
9984,0.62232876
9985,0.99625325
9986,0.839941
9987,0.46590176
9988,0.9917892
9989,0.9732623
9990,0.99244446
9991,0.9024846
9992,0.9068281
9993,0.9991074
9994,0.33999568
9995,0.97943234
9996,0.99948967
9997,0.86290514
9998,0.58917725
9999,0.99312496
10000,0.6022678
10001,0.81851995
10002,0.99666554
10003,0.9369805
10004,0.99992394
10005,0.2819777
10006,0.9945353
10007,0.9406851
10008,0.74444026
10009,0.9475761
10010,0.99949956
10011,0.995559
10012,0.9584861
10013,0.93700975
10014,0.955953
10015,0.97704166
10016,0.94969463
10017,0.9785048
10018,0.2860278
10019,0.882793
10020,0.98791933
10021,0.5647939
10022,0.6916272
10023,0.073244855
10024,0.9852696
10025,0.9683184
10026,0.9612832
10027,0.60852236
10028,0.9984162
10029,0.94482285
10030,0.9493225
10031,0.9901087
10032,0.97875893
10033,0.9366485
10034,0.9632554
10035,0.90659016
10036,0.8842439
10037,0.878096
10038,0.92812353
10039,0.9109921
10040,0.9504401
10041,0.47659865
10042,0.99989104
10043,0.9990301
10044,0.79757535
10045,0.9057585
10046,0.479213
10047,0.40583763
10048,0.99615747
10049,0.96923155
10050,0.61638993
10051,0.7843894
10052,0.99875426
10053,0.9931057
10054,0.99919313
10055,0.9937736
10056,0.9816897
10057,0.12597193
10058,0.4046749
10059,0.49046916
10060,0.9966839
10061,0.8622278
10062,0.92862856
10063,0.9950223
10064,0.9872357
10065,0.99428385
10066,0.9775339
10067,0.9950423
10068,0.9929923
10069,0.9976841
10070,0.99369603
10071,0.9841015
10072,0.9964133
10073,0.5689028
10074,0.8460299
10075,0.99140376
10076,0.9805132
10077,0.8751953
10078,0.98875743
10079,0.7487952
10080,0.7302711
10081,0.2547094
10082,0.18953529
10083,0.7398488
10084,0.28088593
10085,0.9703954
10086,0.9879105
10087,0.99813086
10088,0.98203814
10089,0.84614635
10090,0.9680062
10091,0.98075104
10092,0.14851233
10093,0.9368627
10094,0.987496
10095,0.9990715
10096,0.87161213
10097,0.9974759
10098,0.9284344
10099,0.90370107
10100,0.9994198
10101,0.9885767
10102,0.9274347
10103,0.99074405
10104,0.5553662
10105,0.861126
10106,0.9749262
10107,0.586392
10108,0.48507625
10109,0.9753551
10110,0.98175263
10111,0.97280824
10112,0.99003017
10113,0.7485658
10114,0.2975417
10115,0.92135453
10116,0.73173505
10117,0.96755946
10118,0.9501908
10119,0.84237856
10120,0.8242242
10121,0.9916102
10122,0.83470076
10123,0.54909664
10124,0.8157506
10125,0.9828507
10126,0.586148
10127,0.51311386
10128,0.9459344
10129,0.99816704
10130,0.9040522
10131,0.5380762
10132,0.9931632
10133,0.9703957
10134,0.99580306
10135,0.831177
10136,0.98317885
10137,0.7230464
10138,0.99763536
10139,0.98303246
10140,0.45660478
10141,0.90473
10142,0.8836399
10143,0.9872923
10144,0.29071417
10145,0.56494194
10146,0.72534966
10147,0.97978127
10148,0.25965384
10149,0.9899483
10150,0.4086393
10151,0.9968736
10152,0.9946274
10153,0.99791425
10154,0.84317565
10155,0.9275279
10156,0.4661525
10157,0.3262004
10158,0.5487097
10159,0.9656854
10160,0.98137224
10161,0.9712606
10162,0.99186313
10163,0.9825187
10164,0.99946016
10165,0.58916163
10166,0.97857153
10167,0.9929836
10168,0.95965147
10169,0.57942843
10170,0.82373756
10171,0.8837136
10172,0.96868646
10173,0.96923333
10174,0.94909954
10175,0.8891102
10176,0.99512744
10177,0.9655501
10178,0.45599493
10179,0.9389714
10180,0.9938198
10181,0.9984554
10182,0.5640526
10183,0.9843344
10184,0.55241853
10185,0.622755
10186,0.8650813
10187,0.9870459
10188,0.7573922
10189,0.7340745
10190,0.94769996
10191,0.8216283
10192,0.99121034
10193,0.9917568
10194,0.99909186
10195,0.9912174
10196,0.99994946
10197,0.391065
10198,0.54444236
10199,0.9932007
10200,0.0956042
10201,0.9132
10202,0.9630378
10203,0.81725043
10204,0.9567309
10205,0.9973834
10206,0.9052176
10207,0.74473834
10208,0.7196084
10209,0.9919992
10210,0.8311596
10211,0.75763094
10212,0.9995521
10213,0.99866235
10214,0.9977633
10215,0.9893204
10216,0.9948649
10217,0.9550713
10218,0.6123144
10219,0.96556485
10220,0.93327653
10221,0.75575227
10222,0.97805905
10223,0.9040576
10224,0.80800885
10225,0.9650258
10226,0.9946321
10227,0.88743126
10228,0.9989796
10229,0.984968
10230,0.9523771
10231,0.9053891
10232,0.776453
10233,0.9075979
10234,0.99599236
10235,0.9374839
10236,0.9089142
10237,0.55308855
10238,0.98115325
10239,0.9326441
10240,0.97807956
10241,0.9863985
10242,0.9983816
10243,0.99441767
10244,0.9992004
10245,0.9928832
10246,0.9737404
10247,0.97686565
10248,0.9893427
10249,0.98824805
10250,0.91036355
10251,0.9359464
10252,0.92827094
10253,0.95269
10254,0.6813182
10255,0.6147637
10256,0.99581665
10257,0.9995165
10258,0.99942845
10259,0.26110202
10260,0.33645603
10261,0.8276308
10262,0.97381306
10263,0.27435902
10264,0.97877824
10265,0.9106041
10266,0.88855386
10267,0.9770305
10268,0.98817176
10269,0.9259176
10270,0.9102699
10271,0.9490041
10272,0.93378663
10273,0.75696254
10274,0.6728065
10275,0.9828571
10276,0.31262752
10277,0.766634
10278,0.98341346
10279,0.99720806
10280,0.99082464
10281,0.8621275
10282,0.9760804
10283,0.31364304
10284,0.48397538
10285,0.16075398
10286,0.7989541
10287,0.6408
10288,0.9930947
10289,0.4104386
10290,0.9862809
10291,0.975044
10292,0.910017
10293,0.97547656
10294,0.99657637
10295,0.98830426
10296,0.9959045
10297,0.73069537
10298,0.9361242
10299,0.9955503
10300,0.99256414
10301,0.99704546
10302,0.2856138
10303,0.9925102
10304,0.9985911
10305,0.99990344
10306,0.96062994
10307,0.9691534
10308,0.9932892
10309,0.98774916
10310,0.9905894
10311,0.998938
10312,0.79303783
10313,0.950346
10314,0.8922743
10315,0.9939599
10316,0.39790478
10317,0.29212677
10318,0.9958221
10319,0.47815937
10320,0.99835867
10321,0.9924946
10322,0.4080781
10323,0.103238195
10324,0.9575095
10325,0.4724184
10326,0.9762023
10327,0.4499018
10328,0.80466324
10329,0.7427369
10330,0.6862965
10331,0.57105845
10332,0.99640983
10333,0.98608357
10334,0.84392315
10335,0.9961869
10336,0.38110745
10337,0.9477962
10338,0.729507
10339,0.7690876
10340,0.9727092
10341,0.97941726
10342,0.9768098
10343,0.9916226
10344,0.9927207
10345,0.7374473
10346,0.9960716
10347,0.9928826
10348,0.9369139
10349,0.9994105
10350,0.99688786
10351,0.98026466
10352,0.9950723
10353,0.9275475
10354,0.9997762
10355,0.3330794
10356,0.9954217
10357,0.48368528
10358,0.9251344
10359,0.69488335
10360,0.88117373
10361,0.9526543
10362,0.994645
10363,0.9280687
10364,0.94400567
10365,0.18997422
10366,0.30239818
10367,0.8899225
10368,0.9459053
10369,0.7572663
10370,0.17136577
10371,0.9107984
10372,0.92468673
10373,0.33809233
10374,0.40587145
10375,0.95864415
10376,0.15662424
10377,0.9581386
10378,0.96224713
10379,0.98757344
10380,0.87911147
10381,0.7732532
10382,0.999451
10383,0.98319536
10384,0.7807161
10385,0.4950681
10386,0.8910012
10387,0.99958855
10388,0.57013565
10389,0.8179635
10390,0.9439311
10391,0.9250401
10392,0.9136666
10393,0.99894446
10394,0.9976071
10395,0.9979851
10396,0.97598433
10397,0.99832696
10398,0.9951841
10399,0.9781636
10400,0.99513394
10401,0.8924027
10402,0.9983975
10403,0.93610615
10404,0.9896417
10405,0.9939955
10406,0.7050034
10407,0.9967552
10408,0.9885025
10409,0.9992415
10410,0.97246796
10411,0.9632978
10412,0.96461874
10413,0.6726072
10414,0.7054249
10415,0.6912793
10416,0.90610456
10417,0.99174255
10418,0.99930835
10419,0.9935091
10420,0.98135304
10421,0.93831253
10422,0.99520326
10423,0.321595
10424,0.9827921
10425,0.9850494
10426,0.90963554
10427,0.33634612
10428,0.94828683
10429,0.99379915
10430,0.9904242
10431,0.99358916
10432,0.9848157
10433,0.8721629
10434,0.50871724
10435,0.97085255
10436,0.58018064
10437,0.94392216
10438,0.85443246
10439,0.9816436
10440,0.99646926
10441,0.46592924
10442,0.7930005
10443,0.28205433
10444,0.79651505
10445,0.79962534
10446,0.9574372
10447,0.3176132
10448,0.9840173
10449,0.93087095
10450,0.96830696
10451,0.9793498
10452,0.98564804
10453,0.89449567
10454,0.27230266
10455,0.4089558
10456,0.96698964
10457,0.982752
10458,0.99575585
10459,0.9968407
10460,0.98031646
10461,0.8316929
10462,0.26323
10463,0.99406683
10464,0.96635646
10465,0.8045732
10466,0.94786084
10467,0.3807941
10468,0.9224201
10469,0.99478734
10470,0.9844313
10471,0.99620146
10472,0.8730379
10473,0.9537336
10474,0.14153159
10475,0.6699517
10476,0.93412596
10477,0.98051757
10478,0.9328389
10479,0.9730609
10480,0.9995784
10481,0.9926924
10482,0.9996942
10483,0.9985701
10484,0.99376124
10485,0.997598
10486,0.9283038
10487,0.97362006
10488,0.997858
10489,0.9883459
10490,0.99597126
10491,0.96110183
10492,0.8581559
10493,0.2716533
10494,0.9001601
10495,0.15408088
10496,0.9396728
10497,0.9974655
10498,0.997095
10499,0.9941478
10500,0.9982495
10501,0.9892153
10502,0.9418785
10503,0.9998203
10504,0.99669147
10505,0.9776012
10506,0.96584666
10507,0.87862736
10508,0.99742633
10509,0.042356107
10510,0.9158169
10511,0.03218762
10512,0.8843041
10513,0.9888154
10514,0.999345
10515,0.98414654
10516,0.9982849
10517,0.9990545
10518,0.9967506
10519,0.9946465
10520,0.9975866
10521,0.93956393
10522,0.998005
10523,0.99986124
10524,0.9804873
10525,0.8748401
10526,0.97998697
10527,0.99717987
10528,0.97452646
10529,0.35638076
10530,0.81216925
10531,0.94688785
10532,0.6060764
10533,0.44502637
10534,0.99800247
10535,0.8542498
10536,0.71993756
10537,0.99589276
10538,0.6028623
10539,0.9101769
10540,0.07412416
10541,0.9982382
10542,0.9811965
10543,0.74619913
10544,0.4110421
10545,0.64254326
10546,0.9846415
10547,0.90397376
10548,0.75984794
10549,0.99452025
10550,0.9985557
10551,0.9806511
10552,0.98876965
10553,0.2339064
10554,0.7493913
10555,0.30328324
10556,0.9393387
10557,0.97662705
10558,0.99667656
10559,0.4038278
10560,0.2946176
10561,0.65303624
10562,0.97768414
10563,0.28234428
10564,0.511062
10565,0.7644552
10566,0.9975464
10567,0.9998834
10568,0.9986659
10569,0.9979709
10570,0.9988335
10571,0.9951727
10572,0.9994054
10573,0.99810284
10574,0.9515824
10575,0.9133384
10576,0.9848509
10577,0.9674163
10578,0.9986853
10579,0.9656324
10580,0.950089
10581,0.8750358
10582,0.97495914
10583,0.9725581
10584,0.9446149
10585,0.9133601
10586,0.9995852
10587,0.6458229
10588,0.97776186
10589,0.9787377
10590,0.9911135
10591,0.9843969
10592,0.996797
10593,0.96654296
10594,0.24861997
10595,0.92043936
10596,0.995031
10597,0.9903718
10598,0.98696786
10599,0.42583215
10600,0.9796768
10601,0.61052394
10602,0.9973436
10603,0.980536
10604,0.963252
10605,0.9981166
10606,0.99621
10607,0.9989907
10608,0.7967339
10609,0.80745316
10610,0.70370793
10611,0.71634895
10612,0.88693535
10613,0.9989015
10614,0.99969995
10615,0.9995421
10616,0.9996954
10617,0.6348979
10618,0.83067566
10619,0.90752375
10620,0.45999828
10621,0.99929774
10622,0.90841585
10623,0.9923981
10624,0.9322227
10625,0.96341264
10626,0.9846116
10627,0.93739045
10628,0.99198145
10629,0.135215
10630,0.9909924
10631,0.9961932
10632,0.369186
10633,0.85467416
10634,0.74945694
10635,0.2558526
10636,0.96782035
10637,0.9810363
10638,0.9435101
10639,0.93042827
10640,0.97475773
10641,0.9073248
10642,0.9887551
10643,0.9955499
10644,0.67641735
10645,0.5368374
10646,0.90257114
10647,0.4736045
10648,0.87454283
10649,0.97100836
10650,0.9057559
10651,0.994276
10652,0.951931
10653,0.9512917
10654,0.9662614
10655,0.6719859
10656,0.87995005
10657,0.9776138
10658,0.6389108
10659,0.99304914
10660,0.43317497
10661,0.9694821
10662,0.9947732
10663,0.95860493
10664,0.958937
10665,0.9733325
10666,0.9964833
10667,0.98972064
10668,0.88882977
10669,0.9355552
10670,0.99068344
10671,0.9940598
10672,0.98713636
10673,0.33624607
10674,0.98737735
10675,0.5809033
10676,0.7994778
10677,0.44915035
10678,0.9627554
10679,0.693647
10680,0.97704333
10681,0.90138465
10682,0.7618332
10683,0.9940613
10684,0.7049691
10685,0.99342704
10686,0.9285232
10687,0.2586951
10688,0.6928489
10689,0.9912081
10690,0.9812409
10691,0.62781304
10692,0.98844147
10693,0.9743104
10694,0.98778707
10695,0.9952891
10696,0.9967309
10697,0.9780673
10698,0.9873159
10699,0.98550874
10700,0.9745773
10701,0.9976509
10702,0.4277183
10703,0.97147346
10704,0.9959637
10705,0.93606466
10706,0.9984389
10707,0.8157905
10708,0.97070056
10709,0.9675519
10710,0.9889259
10711,0.9542972
10712,0.9104363
10713,0.9931619
10714,0.85509497
10715,0.9983132
10716,0.95911855
10717,0.9956691
10718,0.98989666
10719,0.9138146
10720,0.9986312
10721,0.94687575
10722,0.9906719
10723,0.9940171
10724,0.09517595
10725,0.9877466
10726,0.99856573
10727,0.8363837
10728,0.99865615
10729,0.183861
10730,0.5659641
10731,0.84893364
10732,0.34158492
10733,0.9998149
10734,0.99102426
10735,0.99830085
10736,0.9872162
10737,0.90326405
10738,0.9959369
10739,0.9184039
10740,0.35682246
10741,0.9681447
10742,0.84963095
10743,0.96738404
10744,0.99813986
10745,0.9988617
10746,0.94847673
10747,0.89937854
10748,0.9564448
10749,0.9993284
10750,0.99986506
10751,0.9941155
10752,0.9902272
10753,0.982248
10754,0.8577554
10755,0.99937195
10756,0.9975932
10757,0.9740364
10758,0.9998006
10759,0.99837106
10760,0.9961479
10761,0.4173559
10762,0.26729873
10763,0.12665424
10764,0.99892265
10765,0.999699
10766,0.9965318
10767,0.89205813
10768,0.9928807
10769,0.6142861
10770,0.89045304
10771,0.9575146
10772,0.95943093
10773,0.30274612
10774,0.6857823
10775,0.8381574
10776,0.27566105
10777,0.9909362
10778,0.95335037
10779,0.9967462
10780,0.9949125
10781,0.996496
10782,0.9954418
10783,0.9458747
10784,0.9428395
10785,0.98859894
10786,0.6044526
10787,0.9860801
10788,0.9984459
10789,0.987346
10790,0.64671147
10791,0.9944301
10792,0.99833125
10793,0.9491949
10794,0.99938726
10795,0.6951145
10796,0.9817346
10797,0.60556996
10798,0.94179696
10799,0.7729193
10800,0.5445482
10801,0.2649243
10802,0.5576219
10803,0.9588219
10804,0.36904246
10805,0.15279785
10806,0.99444026
